instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weathershit,temp_bin
16696,2012-12-03,Fall,2012,Dec,10,0,1,yes,1,18.04,21.97,0.77,0.1343,31,105,136,1,Cold
16697,2012-12-03,Fall,2012,Dec,11,0,1,yes,1,19.68,23.485,0.77,0.1343,51,182,233,1,Cold
16698,2012-12-03,Fall,2012,Dec,12,0,1,yes,1,21.32,25.0,0.68,0.1642,40,228,268,1,Moderate
16699,2012-12-03,Fall,2012,Dec,13,0,1,yes,1,23.779999999999998,27.275,0.56,0.0896,81,240,321,1,Moderate
16700,2012-12-03,Fall,2012,Dec,14,0,1,yes,1,24.599999999999998,31.06,0.53,0.0,51,209,260,1,Moderate
16701,2012-12-03,Fall,2012,Dec,15,0,1,yes,1,24.599999999999998,31.06,0.56,0.0,58,210,268,1,Moderate
16702,2012-12-03,Fall,2012,Dec,16,0,1,yes,1,24.599999999999998,31.06,0.53,0.1343,45,397,442,1,Moderate
16703,2012-12-03,Fall,2012,Dec,17,0,1,yes,1,21.32,25.0,0.63,0.1045,43,665,708,1,Moderate
16704,2012-12-03,Fall,2012,Dec,18,0,1,yes,1,20.5,24.240000000000002,0.68,0.0896,26,666,692,1,Moderate
16705,2012-12-03,Fall,2012,Dec,19,0,1,yes,1,20.5,24.240000000000002,0.68,0.0896,27,444,471,1,Moderate
16706,2012-12-03,Fall,2012,Dec,20,0,1,yes,2,18.86,22.725,0.77,0.0,16,284,300,2,Cold
16707,2012-12-03,Fall,2012,Dec,21,0,1,yes,1,18.04,21.97,0.82,0.194,14,207,221,1,Cold
16708,2012-12-03,Fall,2012,Dec,22,0,1,yes,1,17.22,21.21,0.82,0.1045,5,139,144,1,Cold
16709,2012-12-03,Fall,2012,Dec,23,0,1,yes,1,17.22,21.21,0.82,0.1045,9,93,102,1,Cold
16710,2012-12-04,Fall,2012,Dec,0,0,2,yes,1,17.22,21.21,0.88,0.1045,6,49,55,1,Cold
16711,2012-12-04,Fall,2012,Dec,1,0,2,yes,1,17.22,21.21,0.82,0.1045,3,22,25,1,Cold
16712,2012-12-04,Fall,2012,Dec,2,0,2,yes,1,17.22,21.21,0.88,0.0896,3,5,8,1,Cold
16713,2012-12-04,Fall,2012,Dec,3,0,2,yes,2,16.400000000000002,20.455000000000002,0.87,0.1343,1,3,4,2,Cold
16714,2012-12-04,Fall,2012,Dec,4,0,2,yes,2,16.400000000000002,20.455000000000002,0.87,0.1343,0,7,7,2,Cold
16715,2012-12-04,Fall,2012,Dec,5,0,2,yes,2,18.04,21.97,0.88,0.0,1,45,46,2,Cold
16716,2012-12-04,Fall,2012,Dec,6,0,2,yes,2,14.76,18.94,0.93,0.0,3,150,153,2,Cold
16717,2012-12-04,Fall,2012,Dec,7,0,2,yes,1,17.22,21.21,0.88,0.1343,7,495,502,1,Cold
16718,2012-12-04,Fall,2012,Dec,8,0,2,yes,2,18.04,21.97,0.88,0.1642,21,700,721,2,Cold
16719,2012-12-04,Fall,2012,Dec,9,0,2,yes,1,18.86,22.725,0.82,0.1045,19,317,336,1,Cold
16720,2012-12-04,Fall,2012,Dec,10,0,2,yes,1,18.86,22.725,0.82,0.194,26,130,156,1,Cold
16721,2012-12-04,Fall,2012,Dec,11,0,2,yes,1,19.68,23.485,0.77,0.194,24,183,207,1,Cold
16722,2012-12-04,Fall,2012,Dec,12,0,2,yes,1,21.32,25.0,0.68,0.194,39,273,312,1,Moderate
16723,2012-12-04,Fall,2012,Dec,13,0,2,yes,2,22.14,25.759999999999998,0.64,0.1642,39,233,272,2,Moderate
16724,2012-12-04,Fall,2012,Dec,14,0,2,yes,2,23.779999999999998,27.275,0.56,0.2239,39,231,270,2,Moderate
16725,2012-12-04,Fall,2012,Dec,15,0,2,yes,2,24.599999999999998,31.06,0.49,0.2537,56,244,300,2,Moderate
16726,2012-12-04,Fall,2012,Dec,16,0,2,yes,1,23.779999999999998,27.275,0.49,0.2836,44,391,435,1,Moderate
16727,2012-12-04,Fall,2012,Dec,17,0,2,yes,1,21.32,25.0,0.59,0.2239,43,700,743,1,Moderate
16728,2012-12-04,Fall,2012,Dec,18,0,2,yes,1,20.5,24.240000000000002,0.63,0.2239,38,693,731,1,Moderate
16729,2012-12-04,Fall,2012,Dec,19,0,2,yes,1,19.68,23.485,0.67,0.2239,46,414,460,1,Cold
16730,2012-12-04,Fall,2012,Dec,20,0,2,yes,2,20.5,24.240000000000002,0.63,0.2239,34,272,306,2,Moderate
16731,2012-12-04,Fall,2012,Dec,21,0,2,yes,2,20.5,24.240000000000002,0.63,0.2537,28,252,280,2,Moderate
16732,2012-12-04,Fall,2012,Dec,22,0,2,yes,2,20.5,24.240000000000002,0.63,0.2985,26,155,181,2,Moderate
16733,2012-12-04,Fall,2012,Dec,23,0,2,yes,1,19.68,23.485,0.67,0.2537,5,91,96,1,Cold
16734,2012-12-05,Fall,2012,Dec,0,0,3,yes,1,20.5,24.240000000000002,0.59,0.2836,6,31,37,1,Moderate
16735,2012-12-05,Fall,2012,Dec,1,0,3,yes,1,21.32,25.0,0.55,0.3284,0,11,11,1,Moderate
16736,2012-12-05,Fall,2012,Dec,2,0,3,yes,1,18.86,22.725,0.67,0.1642,2,7,9,1,Cold
16737,2012-12-05,Fall,2012,Dec,3,0,3,yes,1,19.68,23.485,0.67,0.1343,0,7,7,1,Cold
16738,2012-12-05,Fall,2012,Dec,4,0,3,yes,1,20.5,24.240000000000002,0.63,0.4478,1,9,10,1,Moderate
16739,2012-12-05,Fall,2012,Dec,5,0,3,yes,1,20.5,24.240000000000002,0.59,0.2836,1,48,49,1,Moderate
16740,2012-12-05,Fall,2012,Dec,6,0,3,yes,3,19.68,23.485,0.55,0.3881,5,119,124,3,Cold
16741,2012-12-05,Fall,2012,Dec,7,0,3,yes,3,18.86,22.725,0.59,0.2985,9,389,398,3,Cold
16742,2012-12-05,Fall,2012,Dec,8,0,3,yes,2,18.04,21.97,0.58,0.2836,22,737,759,2,Cold
16743,2012-12-05,Fall,2012,Dec,9,0,3,yes,2,18.04,21.97,0.51,0.2239,26,362,388,2,Cold
16744,2012-12-05,Fall,2012,Dec,10,0,3,yes,2,18.04,21.97,0.47,0.3582,14,127,141,2,Cold
16745,2012-12-05,Fall,2012,Dec,11,0,3,yes,1,18.04,21.97,0.44,0.2836,11,161,172,1,Cold
16746,2012-12-05,Fall,2012,Dec,12,0,3,yes,1,18.04,21.97,0.41,0.2836,24,208,232,1,Cold
16747,2012-12-05,Fall,2012,Dec,13,0,3,yes,1,18.86,22.725,0.41,0.2836,14,200,214,1,Cold
16748,2012-12-05,Fall,2012,Dec,14,0,3,yes,1,19.68,23.485,0.33,0.4925,39,179,218,1,Cold
16749,2012-12-05,Fall,2012,Dec,15,0,3,yes,1,19.68,23.485,0.33,0.2836,20,265,285,1,Cold
16750,2012-12-05,Fall,2012,Dec,16,0,3,yes,1,18.86,22.725,0.33,0.2836,23,354,377,1,Cold
16751,2012-12-05,Fall,2012,Dec,17,0,3,yes,1,18.04,21.97,0.35,0.2836,29,576,605,1,Cold
16752,2012-12-05,Fall,2012,Dec,18,0,3,yes,1,17.22,21.21,0.35,0.4478,29,580,609,1,Cold
16753,2012-12-05,Fall,2012,Dec,19,0,3,yes,1,15.58,19.695,0.43,0.3582,14,400,414,1,Cold
16754,2012-12-05,Fall,2012,Dec,20,0,3,yes,1,13.940000000000001,15.15,0.46,0.3881,19,274,293,1,Cold
16755,2012-12-05,Fall,2012,Dec,21,0,3,yes,1,13.940000000000001,15.15,0.46,0.4179,14,184,198,1,Cold
16756,2012-12-05,Fall,2012,Dec,22,0,3,yes,1,13.120000000000001,14.395,0.45,0.3881,4,101,105,1,Cold
16757,2012-12-05,Fall,2012,Dec,23,0,3,yes,1,12.299999999999999,13.635,0.49,0.3881,5,69,74,1,Cold
16758,2012-12-06,Fall,2012,Dec,0,0,4,yes,1,10.66,12.120000000000001,0.48,0.2836,1,43,44,1,Cold
16759,2012-12-06,Fall,2012,Dec,1,0,4,yes,1,10.66,12.120000000000001,0.48,0.2836,0,16,16,1,Cold
16760,2012-12-06,Fall,2012,Dec,2,0,4,yes,1,9.84,10.605,0.52,0.2836,0,9,9,1,Very Cold
16761,2012-12-06,Fall,2012,Dec,3,0,4,yes,1,9.02,11.365,0.55,0.194,0,2,2,1,Very Cold
16762,2012-12-06,Fall,2012,Dec,4,0,4,yes,1,9.02,10.605,0.55,0.2985,1,8,9,1,Very Cold
16763,2012-12-06,Fall,2012,Dec,5,0,4,yes,1,9.02,10.605,0.55,0.2836,0,32,32,1,Very Cold
16764,2012-12-06,Fall,2012,Dec,6,0,4,yes,1,9.02,10.605,0.55,0.2985,2,122,124,1,Very Cold
16765,2012-12-06,Fall,2012,Dec,7,0,4,yes,1,9.02,10.605,0.51,0.2985,8,381,389,1,Very Cold
16766,2012-12-06,Fall,2012,Dec,8,0,4,yes,1,9.02,10.605,0.51,0.2985,13,646,659,1,Very Cold
16767,2012-12-06,Fall,2012,Dec,9,0,4,yes,1,9.84,11.365,0.48,0.194,19,257,276,1,Very Cold
16768,2012-12-06,Fall,2012,Dec,10,0,4,yes,1,9.84,11.365,0.52,0.194,23,122,145,1,Very Cold
16769,2012-12-06,Fall,2012,Dec,11,0,4,yes,1,10.66,12.879999999999999,0.48,0.1642,16,162,178,1,Cold
16770,2012-12-06,Fall,2012,Dec,12,0,4,yes,1,11.48,15.909999999999998,0.41,0.0,29,206,235,1,Cold
16771,2012-12-06,Fall,2012,Dec,13,0,4,yes,1,12.299999999999999,16.665,0.39,0.0,33,212,245,1,Cold
16772,2012-12-06,Fall,2012,Dec,14,0,4,yes,1,12.299999999999999,15.909999999999998,0.42,0.0896,37,175,212,1,Cold
16773,2012-12-06,Fall,2012,Dec,15,0,4,yes,1,13.120000000000001,17.424999999999997,0.39,0.0,38,232,270,1,Cold
16774,2012-12-06,Fall,2012,Dec,16,0,4,yes,1,13.120000000000001,17.424999999999997,0.42,0.0,39,292,331,1,Cold
16775,2012-12-06,Fall,2012,Dec,17,0,4,yes,1,12.299999999999999,15.909999999999998,0.45,0.1045,31,586,617,1,Cold
16776,2012-12-06,Fall,2012,Dec,18,0,4,yes,1,11.48,13.635,0.45,0.1642,23,542,565,1,Cold
16777,2012-12-06,Fall,2012,Dec,19,0,4,yes,1,10.66,12.879999999999999,0.6,0.194,13,360,373,1,Cold
16778,2012-12-06,Fall,2012,Dec,20,0,4,yes,2,9.84,12.879999999999999,0.6,0.1045,5,222,227,2,Very Cold
16779,2012-12-06,Fall,2012,Dec,21,0,4,yes,2,9.84,12.120000000000001,0.6,0.1343,7,184,191,2,Very Cold
16780,2012-12-06,Fall,2012,Dec,22,0,4,yes,1,9.84,12.120000000000001,0.65,0.1642,2,131,133,1,Very Cold
16781,2012-12-06,Fall,2012,Dec,23,0,4,yes,1,9.84,12.120000000000001,0.65,0.1642,0,93,93,1,Very Cold
16782,2012-12-07,Fall,2012,Dec,0,0,5,yes,1,9.84,12.879999999999999,0.7,0.1045,3,45,48,1,Very Cold
16783,2012-12-07,Fall,2012,Dec,1,0,5,yes,2,9.84,11.365,0.7,0.194,2,26,28,2,Very Cold
16784,2012-12-07,Fall,2012,Dec,2,0,5,yes,2,10.66,13.635,0.7,0.1343,0,11,11,2,Cold
16785,2012-12-07,Fall,2012,Dec,3,0,5,yes,2,10.66,12.879999999999999,0.81,0.194,0,5,5,2,Cold
16786,2012-12-07,Fall,2012,Dec,4,0,5,yes,1,10.66,13.635,0.75,0.1045,0,10,10,1,Cold
16787,2012-12-07,Fall,2012,Dec,5,0,5,yes,2,10.66,13.635,0.81,0.1045,1,25,26,2,Cold
16788,2012-12-07,Fall,2012,Dec,6,0,5,yes,2,11.48,13.635,0.75,0.1642,0,84,84,2,Cold
16789,2012-12-07,Fall,2012,Dec,7,0,5,yes,3,11.48,13.635,0.81,0.1642,3,212,215,3,Cold
16790,2012-12-07,Fall,2012,Dec,8,0,5,yes,2,12.299999999999999,14.395,0.75,0.194,11,430,441,2,Cold
16791,2012-12-07,Fall,2012,Dec,9,0,5,yes,2,12.299999999999999,15.15,0.81,0.1343,10,291,301,2,Cold
16792,2012-12-07,Fall,2012,Dec,10,0,5,yes,2,13.120000000000001,15.909999999999998,0.76,0.1642,16,150,166,2,Cold
16793,2012-12-07,Fall,2012,Dec,11,0,5,yes,2,13.120000000000001,15.909999999999998,0.76,0.194,20,183,203,2,Cold
16794,2012-12-07,Fall,2012,Dec,12,0,5,yes,2,13.940000000000001,16.665,0.71,0.194,36,204,240,2,Cold
16795,2012-12-07,Fall,2012,Dec,13,0,5,yes,2,14.76,17.424999999999997,0.66,0.1343,23,197,220,2,Cold
16796,2012-12-07,Fall,2012,Dec,14,0,5,yes,2,14.76,17.424999999999997,0.71,0.1642,40,175,215,2,Cold
16797,2012-12-07,Fall,2012,Dec,15,0,5,yes,2,14.76,17.424999999999997,0.71,0.1642,34,269,303,2,Cold
16798,2012-12-07,Fall,2012,Dec,16,0,5,yes,1,14.76,17.424999999999997,0.76,0.1343,39,336,375,1,Cold
16799,2012-12-07,Fall,2012,Dec,17,0,5,yes,2,15.58,19.695,0.66,0.0,29,539,568,2,Cold
16800,2012-12-07,Fall,2012,Dec,18,0,5,yes,2,15.58,19.695,0.71,0.1045,25,473,498,2,Cold
16801,2012-12-07,Fall,2012,Dec,19,0,5,yes,2,15.58,19.695,0.76,0.0,15,337,352,2,Cold
16802,2012-12-07,Fall,2012,Dec,20,0,5,yes,3,15.58,19.695,0.76,0.1045,12,229,241,3,Cold
16803,2012-12-07,Fall,2012,Dec,21,0,5,yes,2,14.76,18.18,0.93,0.1045,9,162,171,2,Cold
16804,2012-12-07,Fall,2012,Dec,22,0,5,yes,2,14.76,18.18,0.93,0.0896,15,150,165,2,Cold
16805,2012-12-07,Fall,2012,Dec,23,0,5,yes,2,14.76,18.18,0.93,0.0896,6,116,122,2,Cold
16806,2012-12-08,Fall,2012,Dec,0,0,6,no,2,14.76,18.18,0.93,0.0896,5,98,103,2,Cold
16807,2012-12-08,Fall,2012,Dec,1,0,6,no,2,14.76,17.424999999999997,0.93,0.1343,16,84,100,2,Cold
16808,2012-12-08,Fall,2012,Dec,2,0,6,no,2,14.76,17.424999999999997,0.93,0.1343,3,67,70,2,Cold
16809,2012-12-08,Fall,2012,Dec,3,0,6,no,2,14.76,18.18,0.93,0.1045,6,23,29,2,Cold
16810,2012-12-08,Fall,2012,Dec,4,0,6,no,2,14.76,18.94,0.93,0.0,3,9,12,2,Cold
16811,2012-12-08,Fall,2012,Dec,5,0,6,no,2,14.76,18.18,0.93,0.1045,2,4,6,2,Cold
16812,2012-12-08,Fall,2012,Dec,6,0,6,no,2,14.76,18.18,0.93,0.1045,1,19,20,2,Cold
16813,2012-12-08,Fall,2012,Dec,7,0,6,no,2,14.76,18.18,1.0,0.0896,3,36,39,2,Cold
16814,2012-12-08,Fall,2012,Dec,8,0,6,no,2,15.58,19.695,0.94,0.0896,5,106,111,2,Cold
16815,2012-12-08,Fall,2012,Dec,9,0,6,no,2,15.58,19.695,0.94,0.0,17,153,170,2,Cold
16816,2012-12-08,Fall,2012,Dec,10,0,6,no,2,16.400000000000002,20.455000000000002,0.87,0.1343,43,244,287,2,Cold
16817,2012-12-08,Fall,2012,Dec,11,0,6,no,2,16.400000000000002,20.455000000000002,0.87,0.1045,63,341,404,2,Cold
16818,2012-12-08,Fall,2012,Dec,12,0,6,no,2,16.400000000000002,20.455000000000002,0.87,0.2239,122,364,486,2,Cold
16819,2012-12-08,Fall,2012,Dec,13,0,6,no,2,16.400000000000002,20.455000000000002,0.87,0.1642,148,399,547,2,Cold
16820,2012-12-08,Fall,2012,Dec,14,0,6,no,2,16.400000000000002,20.455000000000002,0.87,0.2836,164,378,542,2,Cold
16821,2012-12-08,Fall,2012,Dec,15,0,6,no,1,17.22,21.21,0.82,0.1642,167,374,541,1,Cold
16822,2012-12-08,Fall,2012,Dec,16,0,6,no,1,17.22,21.21,0.82,0.1642,139,368,507,1,Cold
16823,2012-12-08,Fall,2012,Dec,17,0,6,no,1,15.58,19.695,0.87,0.1343,77,268,345,1,Cold
16824,2012-12-08,Fall,2012,Dec,18,0,6,no,1,16.400000000000002,20.455000000000002,0.87,0.1045,40,264,304,1,Cold
16825,2012-12-08,Fall,2012,Dec,19,0,6,no,1,16.400000000000002,20.455000000000002,0.87,0.0,34,212,246,1,Cold
16826,2012-12-08,Fall,2012,Dec,20,0,6,no,2,14.76,18.94,1.0,0.0,20,162,182,2,Cold
16827,2012-12-08,Fall,2012,Dec,21,0,6,no,2,14.76,18.94,1.0,0.0,34,175,209,2,Cold
16828,2012-12-08,Fall,2012,Dec,22,0,6,no,2,15.58,19.695,0.94,0.1045,23,137,160,2,Cold
16829,2012-12-08,Fall,2012,Dec,23,0,6,no,2,16.400000000000002,20.455000000000002,0.94,0.0,18,144,162,2,Cold
16830,2012-12-09,Fall,2012,Dec,0,0,0,no,2,16.400000000000002,20.455000000000002,0.87,0.1343,15,103,118,2,Cold
16831,2012-12-09,Fall,2012,Dec,1,0,0,no,2,16.400000000000002,20.455000000000002,0.87,0.1045,17,85,102,2,Cold
16832,2012-12-09,Fall,2012,Dec,2,0,0,no,2,16.400000000000002,20.455000000000002,0.87,0.1045,8,70,78,2,Cold
16833,2012-12-09,Fall,2012,Dec,3,0,0,no,2,16.400000000000002,20.455000000000002,0.87,0.1045,14,34,48,2,Cold
16834,2012-12-09,Fall,2012,Dec,4,0,0,no,2,16.400000000000002,20.455000000000002,0.94,0.1045,1,11,12,2,Cold
16835,2012-12-09,Fall,2012,Dec,5,0,0,no,2,16.400000000000002,20.455000000000002,0.87,0.1045,0,8,8,2,Cold
16836,2012-12-09,Fall,2012,Dec,6,0,0,no,3,16.400000000000002,20.455000000000002,0.94,0.1045,0,6,6,3,Cold
16837,2012-12-09,Fall,2012,Dec,7,0,0,no,3,16.400000000000002,20.455000000000002,0.87,0.2239,1,22,23,3,Cold
16838,2012-12-09,Fall,2012,Dec,8,0,0,no,3,16.400000000000002,20.455000000000002,0.87,0.1642,1,68,69,3,Cold
16839,2012-12-09,Fall,2012,Dec,9,0,0,no,2,16.400000000000002,20.455000000000002,0.87,0.2537,9,94,103,2,Cold
16840,2012-12-09,Fall,2012,Dec,10,0,0,no,2,16.400000000000002,20.455000000000002,0.87,0.2836,39,180,219,2,Cold
16841,2012-12-09,Fall,2012,Dec,11,0,0,no,2,16.400000000000002,20.455000000000002,0.87,0.2985,40,210,250,2,Cold
16842,2012-12-09,Fall,2012,Dec,12,0,0,no,2,16.400000000000002,20.455000000000002,0.82,0.2985,60,255,315,2,Cold
16843,2012-12-09,Fall,2012,Dec,13,0,0,no,2,15.58,19.695,0.87,0.2836,65,220,285,2,Cold
16844,2012-12-09,Fall,2012,Dec,14,0,0,no,2,15.58,19.695,0.87,0.194,42,190,232,2,Cold
16845,2012-12-09,Fall,2012,Dec,15,0,0,no,3,14.76,17.424999999999997,0.93,0.1642,25,200,225,3,Cold
16846,2012-12-09,Fall,2012,Dec,16,0,0,no,3,14.76,17.424999999999997,0.93,0.1642,33,220,253,3,Cold
16847,2012-12-09,Fall,2012,Dec,17,0,0,no,3,14.76,17.424999999999997,0.93,0.1343,20,209,229,3,Cold
16848,2012-12-09,Fall,2012,Dec,18,0,0,no,3,14.76,18.18,0.93,0.0896,17,181,198,3,Cold
16849,2012-12-09,Fall,2012,Dec,19,0,0,no,3,15.58,19.695,0.94,0.0896,12,110,122,3,Cold
16850,2012-12-09,Fall,2012,Dec,20,0,0,no,3,14.76,18.18,1.0,0.0896,6,102,108,3,Cold
16851,2012-12-09,Fall,2012,Dec,21,0,0,no,2,14.76,18.18,1.0,0.1045,10,86,96,2,Cold
16852,2012-12-09,Fall,2012,Dec,22,0,0,no,3,14.76,18.18,0.93,0.1045,3,75,78,3,Cold
16853,2012-12-09,Fall,2012,Dec,23,0,0,no,3,14.76,18.18,1.0,0.0896,3,48,51,3,Cold
16854,2012-12-10,Fall,2012,Dec,0,0,1,yes,3,14.76,18.18,1.0,0.0896,0,20,20,3,Cold
16855,2012-12-10,Fall,2012,Dec,1,0,1,yes,2,14.76,18.94,1.0,0.0,0,4,4,2,Cold
16856,2012-12-10,Fall,2012,Dec,2,0,1,yes,2,15.58,19.695,0.94,0.1045,2,3,5,2,Cold
16857,2012-12-10,Fall,2012,Dec,3,0,1,yes,2,15.58,19.695,0.94,0.1045,0,4,4,2,Cold
16858,2012-12-10,Fall,2012,Dec,4,0,1,yes,2,15.58,19.695,0.94,0.1045,3,9,12,2,Cold
16859,2012-12-10,Fall,2012,Dec,5,0,1,yes,2,15.58,19.695,0.94,0.1045,0,27,27,2,Cold
16860,2012-12-10,Fall,2012,Dec,6,0,1,yes,2,15.58,19.695,0.94,0.1642,2,121,123,2,Cold
16861,2012-12-10,Fall,2012,Dec,7,0,1,yes,2,15.58,19.695,0.94,0.2537,3,291,294,2,Cold
16862,2012-12-10,Fall,2012,Dec,8,0,1,yes,2,17.22,21.21,1.0,0.2537,9,575,584,2,Cold
16863,2012-12-10,Fall,2012,Dec,9,0,1,yes,2,17.22,21.21,1.0,0.2239,11,273,284,2,Cold
16864,2012-12-10,Fall,2012,Dec,10,0,1,yes,2,18.04,21.97,0.94,0.2239,12,121,133,2,Cold
16865,2012-12-10,Fall,2012,Dec,11,0,1,yes,3,18.86,22.725,0.94,0.2239,8,126,134,3,Cold
16866,2012-12-10,Fall,2012,Dec,12,0,1,yes,3,18.04,21.97,1.0,0.2239,23,150,173,3,Cold
16867,2012-12-10,Fall,2012,Dec,13,0,1,yes,3,18.04,21.97,1.0,0.2239,30,190,220,3,Cold
16868,2012-12-10,Fall,2012,Dec,14,0,1,yes,2,20.5,24.240000000000002,0.94,0.2239,31,179,210,2,Moderate
16869,2012-12-10,Fall,2012,Dec,15,0,1,yes,2,20.5,24.240000000000002,0.87,0.1642,29,207,236,2,Moderate
16870,2012-12-10,Fall,2012,Dec,16,0,1,yes,2,20.5,24.240000000000002,0.88,0.1045,37,308,345,2,Moderate
16871,2012-12-10,Fall,2012,Dec,17,0,1,yes,2,19.68,23.485,0.82,0.2836,38,578,616,2,Cold
16872,2012-12-10,Fall,2012,Dec,18,0,1,yes,2,18.86,22.725,0.88,0.2836,20,544,564,2,Cold
16873,2012-12-10,Fall,2012,Dec,19,0,1,yes,1,21.32,25.0,0.77,0.2836,18,409,427,1,Moderate
16874,2012-12-10,Fall,2012,Dec,20,0,1,yes,1,18.86,22.725,0.88,0.2537,13,287,300,1,Cold
16875,2012-12-10,Fall,2012,Dec,21,0,1,yes,2,18.86,22.725,0.94,0.194,21,224,245,2,Cold
16876,2012-12-10,Fall,2012,Dec,22,0,1,yes,2,20.5,24.240000000000002,0.82,0.2239,11,115,126,2,Moderate
16877,2012-12-10,Fall,2012,Dec,23,0,1,yes,1,18.86,22.725,0.88,0.2537,8,76,84,1,Cold
16878,2012-12-11,Fall,2012,Dec,0,0,2,yes,3,18.86,22.725,0.77,0.4627,2,29,31,3,Cold
16879,2012-12-11,Fall,2012,Dec,1,0,2,yes,1,17.22,21.21,0.71,0.4478,1,7,8,1,Cold
16880,2012-12-11,Fall,2012,Dec,2,0,2,yes,2,16.400000000000002,20.455000000000002,0.66,0.3284,0,1,1,2,Cold
16881,2012-12-11,Fall,2012,Dec,3,0,2,yes,3,14.76,16.665,0.76,0.2836,0,3,3,3,Cold
16882,2012-12-11,Fall,2012,Dec,4,0,2,yes,2,13.940000000000001,15.909999999999998,0.76,0.2836,0,8,8,2,Cold
16883,2012-12-11,Fall,2012,Dec,5,0,2,yes,3,13.940000000000001,15.15,0.71,0.3284,1,40,41,3,Cold
16884,2012-12-11,Fall,2012,Dec,6,0,2,yes,2,13.940000000000001,15.15,0.71,0.2985,0,118,118,2,Cold
16885,2012-12-11,Fall,2012,Dec,7,0,2,yes,1,13.940000000000001,15.15,0.66,0.4179,8,372,380,1,Cold
16886,2012-12-11,Fall,2012,Dec,8,0,2,yes,2,13.940000000000001,15.15,0.61,0.2985,16,708,724,2,Cold
16887,2012-12-11,Fall,2012,Dec,9,0,2,yes,1,13.940000000000001,15.15,0.61,0.3881,12,322,334,1,Cold
16888,2012-12-11,Fall,2012,Dec,10,0,2,yes,1,14.76,16.665,0.57,0.3284,12,142,154,1,Cold
16889,2012-12-11,Fall,2012,Dec,11,0,2,yes,2,14.76,16.665,0.53,0.3582,28,145,173,2,Cold
16890,2012-12-11,Fall,2012,Dec,12,0,2,yes,2,14.76,15.909999999999998,0.53,0.4478,13,213,226,2,Cold
16891,2012-12-11,Fall,2012,Dec,13,0,2,yes,2,15.58,19.695,0.5,0.2239,28,226,254,2,Cold
16892,2012-12-11,Fall,2012,Dec,14,0,2,yes,2,15.58,19.695,0.5,0.2239,19,185,204,2,Cold
16893,2012-12-11,Fall,2012,Dec,15,0,2,yes,2,15.58,19.695,0.5,0.2239,20,250,270,2,Cold
16894,2012-12-11,Fall,2012,Dec,16,0,2,yes,2,15.58,19.695,0.5,0.2239,24,334,358,2,Cold
16895,2012-12-11,Fall,2012,Dec,17,0,2,yes,1,13.120000000000001,15.15,0.53,0.2239,21,580,601,1,Cold
16896,2012-12-11,Fall,2012,Dec,18,0,2,yes,1,13.120000000000001,15.15,0.53,0.2239,23,523,546,1,Cold
16897,2012-12-11,Fall,2012,Dec,19,0,2,yes,1,13.120000000000001,15.15,0.53,0.2239,21,412,433,1,Cold
16898,2012-12-11,Fall,2012,Dec,20,0,2,yes,1,13.120000000000001,15.15,0.53,0.2239,9,248,257,1,Cold
16899,2012-12-11,Fall,2012,Dec,21,0,2,yes,1,13.120000000000001,15.909999999999998,0.53,0.194,14,193,207,1,Cold
16900,2012-12-11,Fall,2012,Dec,22,0,2,yes,1,12.299999999999999,14.395,0.56,0.2239,6,100,106,1,Cold
16901,2012-12-11,Fall,2012,Dec,23,0,2,yes,1,12.299999999999999,14.395,0.52,0.2239,4,60,64,1,Cold
16902,2012-12-12,Fall,2012,Dec,0,0,3,yes,1,12.299999999999999,15.15,0.52,0.1642,1,33,34,1,Cold
16903,2012-12-12,Fall,2012,Dec,1,0,3,yes,1,11.48,13.635,0.61,0.2239,3,18,21,1,Cold
16904,2012-12-12,Fall,2012,Dec,2,0,3,yes,1,11.48,13.635,0.56,0.1642,5,4,9,1,Cold
16905,2012-12-12,Fall,2012,Dec,3,0,3,yes,1,10.66,13.635,0.6,0.1343,3,7,10,1,Cold
16906,2012-12-12,Fall,2012,Dec,4,0,3,yes,1,10.66,15.15,0.6,0.0,0,4,4,1,Cold
16907,2012-12-12,Fall,2012,Dec,5,0,3,yes,1,10.66,12.879999999999999,0.6,0.194,0,37,37,1,Cold
16908,2012-12-12,Fall,2012,Dec,6,0,3,yes,2,10.66,12.120000000000001,0.6,0.2537,2,126,128,2,Cold
16909,2012-12-12,Fall,2012,Dec,7,0,3,yes,2,10.66,12.879999999999999,0.6,0.194,3,366,369,2,Cold
16910,2012-12-12,Fall,2012,Dec,8,0,3,yes,2,10.66,12.879999999999999,0.65,0.1642,18,670,688,2,Cold
16911,2012-12-12,Fall,2012,Dec,9,0,3,yes,2,11.48,14.395,0.61,0.1343,13,272,285,2,Cold
16912,2012-12-12,Fall,2012,Dec,10,0,3,yes,2,12.299999999999999,15.15,0.56,0.1642,20,116,136,2,Cold
16913,2012-12-12,Fall,2012,Dec,11,0,3,yes,2,13.120000000000001,15.15,0.49,0.2239,24,148,172,2,Cold
16914,2012-12-12,Fall,2012,Dec,12,0,3,yes,2,13.940000000000001,18.18,0.42,0.0,14,218,232,2,Cold
16915,2012-12-12,Fall,2012,Dec,13,0,3,yes,2,13.940000000000001,18.18,0.42,0.0,18,220,238,2,Cold
